"580dd2ec-6603-434f-af49-609f6ffb0a5e"	"state"	1591108979827	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"e8abe870-8404-40aa-a930-8f0cace44bed"	"state"	1591108983535	"pageTransferConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"3ceeb69d-441b-4a0f-8f42-e877946928f8"	"state"	1591108984962	"pageTransferConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"8e445121-768e-4ed3-b9de-def8d41c350e"	"state"	1591108986422	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"2378d8a7-a20f-4445-a7ff-46f2fbe46bd7"	"state"	1591109006353	"pageLogin"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"09341c73-c1ed-464e-befd-e06183ded681"	"state"	1591109012582	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"37fe8a7f-b947-43a0-8f8d-0a7549fd38bb"	"state"	1591109013870	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"6cd455fb-7a98-4a67-a2bb-6d6506aeabaa"	"state"	1591109020233	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"4b416532-fb2b-4938-9f3f-ac38b14c68ce"	"state"	1591109021656	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"f7ce29be-8eac-42a5-bbb4-820cc5473fcb"	"state"	1591109023128	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"4a6858e0-eb4c-41b7-9ee2-58fdb1a673e8"	"state"	1591109024455	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"b9d9804e-db7f-49dd-8667-c56884e6361f"	"state"	1591109025226	"pageLogin"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"62dbb59b-031c-4c51-a6f6-660e73e6ca74"	"state"	1591109025833	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"0f1d87ea-99a0-4550-8b36-2f3c2627608c"	"state"	1591109027216	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"f615814f-7125-4019-87e9-13ed274fdc3f"	"state"	1591109028592	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"d9bb5061-e8d0-4ba0-82e6-d198c356c1f8"	"state"	1591109030023	"pageStatement"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"d475035b-3141-4a80-9d32-6a7656c72b6c"	"state"	1591109031446	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"bc15274f-d70b-4a5a-a29f-c6bec1d1a089"	"state"	1591109037510	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"ff33963d-41b8-4ca5-881b-b3ce32261aa7"	"state"	1591109037516	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"a14671fa-320e-418e-9320-4b23a360f2bd"	"state"	1591109038825	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"08449762-1bcc-4c08-86bb-e05673288e68"	"state"	1591109040722	"pageStatement"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"be464153-94a6-4a05-b309-2ed0c6c57a40"	"state"	1591109044659	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"0af42480-5c47-4581-b166-1b55c3de84b5"	"state"	1591109073572	"pageLogin"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"d6a6da2c-2d90-429e-ae29-08f376e07b44"	"state"	1591109079549	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"150dbb82-493a-4798-ac93-cede88571ac7"	"state"	1591109081050	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"79c33b7c-20d0-418d-8dbe-8da02e760671"	"state"	1591109084906	"pageTransferConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"ea70ad5f-4464-407d-aad1-b71d9b9ae0e4"	"state"	1591109086321	"pageTransferConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"80977a81-954e-4c34-b789-3b01f29c5e71"	"state"	1591109087860	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"45ea1cee-d222-40da-a1d4-f34ba11d1b34"	"state"	1591109089073	"pageStatement"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"d33b91c1-1621-4b02-b666-4fe03f126ebf"	"state"	1591109090501	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"17f60c0e-fefc-4ede-be5b-e2e487631096"	"state"	1591109094252	"pageTransferConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"51a5e0c0-8d94-4a24-ac83-24d38c92209c"	"state"	1591109095681	"pageTransferConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"517a225e-ca6c-421c-8998-735d7dc3b7e8"	"state"	1591109097219	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"0be63f4f-4d8b-4993-abb9-c343d6c6cf72"	"state"	1591109098704	"pageStatement"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"4ed8e946-62c5-414e-a8dc-f7e32942a54e"	"state"	1591109100178	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"b164ab99-6852-4e65-b9d1-e4e0424e691b"	"state"	1591109106526	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"9b3bdc6d-a6d3-4182-aa15-34c77568d46b"	"state"	1591109107901	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"72456099-e503-4545-8066-4236fc0109a0"	"state"	1591109109434	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"b75acf90-c0cb-403b-80aa-5ed0293d3998"	"state"	1591109110728	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"a2721371-4a0e-481f-95ca-6c41a2a51aca"	"state"	1591109117046	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"14f04dba-ccb1-40cb-b20e-4b2167a2737f"	"state"	1591109118310	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"edc991a4-6fce-4d96-a0a0-7bb7bb177a35"	"state"	1591109119745	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"78f18a27-60e1-4a2b-939e-5c0a17a9fa03"	"state"	1591109126155	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"06000ef0-4073-43da-b3dc-7b4420625195"	"state"	1591109127354	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"005f0be7-77a8-41cd-8d85-25a9a6a665ae"	"state"	1591109128684	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"541eeba3-7d40-4637-860a-67bb6621253a"	"state"	1591109129951	"pageStatement"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"cebdee66-bb56-48a1-bd4f-bd77752c8654"	"state"	1591109131283	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"30594d1f-3c00-4502-b972-aff257eb7957"	"state"	1591109132565	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"fe16f071-7fcb-46e4-815b-e0d2e5252667"	"state"	1591109138652	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"dd87d96b-6c3f-4a70-b77d-17228bba0e7e"	"state"	1591109139811	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"6adcab03-2fb8-45bb-8755-0d7fce859e27"	"state"	1591109150260	"pageLogin"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"4bca285e-9134-4eb3-ab3c-63bd6a03257b"	"state"	1591109163945	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"746d38a6-d870-4832-b930-6eb672bc5366"	"state"	1591109167479	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"d5038b20-1194-41b9-a81d-255afcc652ea"	"state"	1591109172057	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"9fc724ab-dad4-4d49-bb72-f64c512cd51d"	"state"	1591109176266	"pageStatement"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"c51d91f8-b048-4d46-8de4-17032287bac1"	"state"	1591109180440	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"c5d79162-158e-4c80-8b46-9069a108f585"	"state"	1591109199516	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"5eabb5d8-a74c-4b03-b430-d3fef9036e95"	"state"	1591109204202	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"54dcf756-3ad3-4019-8a6e-58a50a6b6f88"	"state"	1591109207859	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"0fbfd7f7-3010-4262-ba52-64ceb049e604"	"state"	1591109211731	"pageStatement"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"57f2b997-6bd3-4c98-92da-a46be365bb04"	"state"	1591109217283	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"af34721b-5f37-49df-a4ef-1a6fd3a20035"	"state"	1591109222338	"pageStatement"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"bb3feab3-df3a-4af7-b5cf-0b9f706827f3"	"state"	1591109226589	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"ffa67179-8ab3-43fa-9adb-94f98993f6ba"	"state"	1591109245119	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"faec0aae-2331-4089-998f-e739cd079223"	"state"	1591109249165	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"5ca86285-bdc0-4964-94fb-86f628359dcd"	"state"	1591109252946	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"e04dc769-9b75-43c3-a757-9bf0eb947eee"	"state"	1591109256994	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"2943657f-7523-44d2-97d4-24a020ade692"	"state"	1591109275635	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"c6a8f2d5-cbbc-4b0c-a53f-356882de8d63"	"state"	1591109279963	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"ce4225d0-0859-4675-90f5-6ad0aa5fbcf7"	"state"	1591109283556	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"e735f154-5532-4272-94f3-69f194d75b3b"	"state"	1591109287354	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"bf82fa74-fbe8-4da7-8ef5-67521b68dff5"	"state"	1591109291416	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"458af2e5-3605-47bc-afd4-b6179b2d220c"	"state"	1591109294931	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"b10de3b1-21d0-4c52-a0be-c950dddb2c66"	"state"	1591109313353	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"b62b6428-7caa-4574-8734-bb27eb9f5f27"	"state"	1591109317431	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"22e6ae46-6903-4a42-a87c-67b1c6b63fc5"	"state"	1591109320885	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"685be596-40bf-4885-b272-efe3841ac6ee"	"state"	1591109325041	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"9b328b0f-7f2f-42db-8d4e-e5a527a8943f"	"state"	1591109343916	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"84aa6adf-968d-480e-9f16-a2015222e5ee"	"state"	1591109347884	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"c96c0b0f-d943-4468-a8c1-801265ae5f08"	"state"	1591109351510	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"3c8192fe-e3ef-4dac-b35e-9162c0a8f2d0"	"state"	1591109355761	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"eab9255f-b42b-499b-8678-be70f2334671"	"state"	1591109360073	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"3bab5bc7-6a95-497e-ae6e-451314605cfc"	"state"	1591109364054	"pageStatement"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"3df2058d-cf9d-4b47-b62a-1689a7e20aa1"	"state"	1591109368937	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"1a3f1a9d-5bc1-4d77-8c83-8a1e0318316a"	"state"	1591109373589	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"f1bc7a14-65ac-411d-858c-049319fbf5eb"	"state"	1591109377713	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"0cc8a2ae-f0d0-4d6c-a14a-1426af494948"	"state"	1591109381669	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"9552544a-e702-4499-b003-d859704f6533"	"state"	1591109400419	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"54e90c9b-4867-427e-acf3-cd2f6bd9898e"	"state"	1591109404950	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"5a095161-12c5-4169-af0f-7cf260b8c69a"	"state"	1591109408713	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"c73f2093-ea65-455d-b06f-9345e92192c3"	"state"	1591109412791	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"953835b3-34e8-461e-ba08-3e54c3dadd71"	"state"	1591109431932	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"97fbac53-48aa-45b8-a171-1e96e023f3d7"	"state"	1591109436319	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"ff3bfca5-a431-44e5-adc2-ba7e5d1c5a9f"	"state"	1591109440109	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"b0369214-1480-4904-a3af-a319a15edd4f"	"state"	1591109444447	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"2b5ab324-2e32-40ef-bb93-a6b0556638ef"	"state"	1591109448448	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"92ac3680-34b6-4a50-97fe-d86b1d35eabc"	"state"	1591109452247	"pageStatement"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"f5e090dc-1f47-4893-a2ea-9a8ffe4d9828"	"state"	1591109456764	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"2f0dae02-3c89-47a7-95c2-1b330323b7b8"	"state"	1591165983708	"pageLogin"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"e55d02a3-ef90-4fdb-8793-d90f1c14f78e"	"state"	1591165992732	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"4f59564e-86b6-41c4-8095-333a8d854dbd"	"state"	1591165995140	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"ce4980bb-486b-44f9-b9f1-3a9f90b2548f"	"state"	1591165997538	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"cc6f8a0a-9641-4310-a923-3dcdf100efac"	"state"	1591165999932	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"fc637e42-9254-47f4-8ae3-4351c7fa799c"	"state"	1591166002265	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"65879007-08b9-46b2-8bf4-608cfc87948f"	"state"	1591166004754	"pageStatement"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"ee1b2a21-f15a-4b63-bdf2-5affa06e9aea"	"state"	1591166007209	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"7873b39e-795e-48d8-b071-7929d27f5562"	"state"	1591166009578	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"ed80ef72-1c14-4528-9e78-961dadfac8a5"	"state"	1591166015580	"pageTransferConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"d034ef72-9585-417d-8956-b2928b6061f9"	"state"	1591166018221	"pageTransferConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"45b7a9e4-5e94-4717-9c83-004cc39f174a"	"state"	1591166020942	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"b2b4320a-343c-49f4-bcae-f6b18c394a8f"	"state"	1591166024223	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"49fe3bf9-f51e-4eff-9eb7-bda6fe6f4799"	"state"	1591166030667	"pageTransferConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"ead62cc2-7cc8-41b3-ba6d-cefe602b6202"	"state"	1591166032870	"pageTransferConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"a62bf95d-fd9c-4b67-806d-3c7a95c85f9d"	"state"	1591166035082	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"90356008-028b-4c2d-8268-4efd4a46207d"	"state"	1591166037534	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"4060712d-ab48-4505-8a78-70d3277908de"	"state"	1591166048505	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"12700ee0-564f-4115-9bf9-4abbf78a2d48"	"state"	1591166050852	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"0a1e6e49-42ec-4f30-89d1-73f5ec063b00"	"state"	1591166053158	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"403fa118-2c24-4754-a791-cea0993da993"	"state"	1591166055620	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"a51f4662-99f1-4ab9-afa0-4ae68fb2af2c"	"state"	1591166061944	"pageTransferConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"0b3600a4-9688-4d43-bcc7-dab6184038f4"	"state"	1591166064202	"pageTransferConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"56394a11-3382-4736-b740-9f9cbad62cf4"	"state"	1591166066548	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"242d293e-d206-46bd-8727-d6f79fdf8e7f"	"state"	1591166068770	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"ed8c4241-e78a-465c-8c58-b07d2568433d"	"state"	1591166079373	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"42acd83d-93ae-4c36-b3d8-3470ebd93fa9"	"state"	1591166081678	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"e354d34d-a2ca-4a5b-b2bd-abfa2d274437"	"state"	1591166083990	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"b0a5bd42-3dac-477e-a7cd-dfd5168a3c86"	"state"	1591166086599	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"3d10b5c5-5b51-450e-b49e-130fa6c7fde3"	"state"	1591166092310	"pageTransferConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"074ab7f5-7b27-4c2e-91ec-f4233c5b9470"	"state"	1591166094626	"pageTransferConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"4e884b15-4e66-429c-94b9-1d466013bd39"	"state"	1591166096824	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"1fe1c1b9-4c67-4040-b13d-c340a1665e32"	"state"	1591166099092	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"3e2c3ee4-e211-4628-998f-1fb2d84fc3ce"	"state"	1591166104878	"pageTransferConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"34abfd1c-8e63-4213-ab0b-816fb69d2c30"	"state"	1591166107096	"pageTransferConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"6b4458cb-d841-4abf-9217-da3beb0d92f0"	"state"	1591166109406	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"15b3f8f9-bfb8-4d1a-97d3-ad9d03f5ee9c"	"state"	1591166111685	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"e13851ac-3c01-4120-8db3-9ac2a42b00f8"	"state"	1591166122395	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"809f5c43-4093-4523-969b-a6a0af153bb6"	"state"	1591166124763	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"246da0ab-f466-4ba0-a8dc-94265232d30b"	"state"	1591166127180	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"2f0fcf76-1cb7-40a2-b832-7adf667bcce1"	"state"	1591166129517	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"c85bd136-95bb-46d9-8d58-78841339d71f"	"state"	1591166132472	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"8eb5d119-1e65-4552-b840-e6e7ccfa004e"	"state"	1591166135070	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"33f7dfed-4578-4c18-b6c5-c1dfc0f9bc18"	"state"	1591166137530	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"38d5552f-1f03-4d33-9989-c146261881d8"	"state"	1591166139946	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"d8837816-0b09-4574-96ed-420fb4525d16"	"state"	1591166150906	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"0f221302-0549-48b2-8077-645ba11f4fa2"	"state"	1591166153103	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"4e54312d-cbab-4fe2-aaa5-51435001b83b"	"state"	1591166155246	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"6673a9ce-12a2-491b-b7e0-7d0bccb60268"	"state"	1591166157628	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"0ec0c97f-6bf7-497c-a7ca-204fa6854751"	"state"	1591166160054	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"232fef15-95e2-4e46-8c44-ce9e8b9edd9b"	"state"	1591166162488	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"428de40e-3fba-4bbb-95f2-15ea61ed2ea2"	"state"	1591166173695	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"19a002e5-1455-4c6a-aa6d-64674a688e73"	"state"	1591166176055	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"e8daee3b-2bb7-4192-b9b2-c8f7ffd42362"	"state"	1591166178259	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"250ec502-6680-4f40-8589-d43753903838"	"state"	1591166180576	"pagePayment"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"ddf7d409-0447-4c52-a9f5-83ca641a98df"	"state"	1591166190855	"pagePaymentConfirm"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"a28496d5-5c6c-4656-ae33-abfb44ec20c9"	"state"	1591166193104	"pagePaymentConfirmed"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"15bb4e3c-26d2-4778-a187-451cd558a5b7"	"state"	1591166195507	"pageAccounts"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
"4adce62e-d71b-4eeb-b6c7-7952af57d15a"	"state"	1591166198028	"pageTransfer"	"computer"	"Windows"	"10"	"Chrome"	"83.0.4103.61"
